"gene";"cluster";"celltype";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"BdiBd21-3.1G0415600";"6";"Early GCs";1.41886643652036e-13;-1.81455466318953;0.166;0.364;5.54322739419774e-09
"BdiBd21-3.4G0318900";"6";"Early GCs";1.46128830334327e-13;-2.09965038647168;0.133;0.311;5.70896114350149e-09
"BdiBd21-3.2G0101400";"6";"Early GCs";1.51008996250096e-13;1.23507865986684;0.392;0.246;5.89961946549875e-09
"BdiBd21-3.3G0516000";"6";"Early GCs";1.62035866610257e-13;0.865558212602401;0.536;0.368;6.33041723672953e-09
"BdiBd21-3.3G0565900";"6";"Early GCs";1.64592196580103e-13;-1.78615905786205;0.081;0.264;6.43028793599147e-09
"BdiBd21-3.4G0443400";"6";"Early GCs";1.68234472850671e-13;1.46190057014703;0.25;0.118;6.57258438533e-09
"BdiBd21-3.4G0529600";"6";"Early GCs";1.73088637002235e-13;0.70395882549569;0.78;0.639;6.76222687040331e-09
"BdiBd21-3.2G0336500";"6";"Early GCs";1.79025361428965e-13;-1.21907652200531;0.25;0.459;6.99416282030681e-09
"BdiBd21-3.1G0116900";"6";"Early GCs";1.79083525090615e-13;-1.62099902040087;0.277;0.467;6.99643515824015e-09
"BdiBd21-3.4G0414600";"6";"Early GCs";1.88589442300946e-13;1.41131103972267;0.377;0.204;7.36781233181337e-09
"BdiBd21-3.1G0707200";"6";"Early GCs";1.9488374842408e-13;-1.49510725776857;0.127;0.323;7.61371828343195e-09
"BdiBd21-3.5G0237900";"6";"Early GCs";2.13347636945962e-13;-2.08092911161027;0.123;0.298;8.33506548020483e-09
"BdiBd21-3.4G0120600";"6";"Early GCs";2.13651625433613e-13;0.709308133932923;0.672;0.538;8.34694170244038e-09
"BdiBd21-3.1G0051500";"6";"Early GCs";2.18087186698582e-13;1.08744458996877;0.286;0.141;8.52023020994021e-09
"BdiBd21-3.3G0050900";"6";"Early GCs";2.20326010727361e-13;1.36100685932827;0.262;0.128;8.60769658709652e-09
"BdiBd21-3.4G0455100";"6";"Early GCs";2.27644308532928e-13;1.1024483875033;0.437;0.283;8.89360784576442e-09
"BdiBd21-3.2G0302900";"6";"Early GCs";2.36285270830191e-13;-2.36810230533202;0.503;0.581;9.23119296079389e-09
"BdiBd21-3.1G0682300";"6";"Early GCs";2.58785848570937e-13;-0.784243372564317;0.72;0.766;1.01102455319694e-08
"BdiBd21-3.1G0967600";"6";"Early GCs";2.6252116739986e-13;-1.13861980061965;0.265;0.461;1.02561769679777e-08
"BdiBd21-3.1G0035220";"6";"Early GCs";2.6415685873499e-13;-0.9266102057153;0.47;0.614;1.03200801570586e-08
"BdiBd21-3.2G0331500";"6";"Early GCs";2.77734324832547e-13;0.639582725041387;0.617;0.447;1.0850524602558e-08
"BdiBd21-3.1G0255100";"6";"Early GCs";2.83093168450447e-13;0.472565166799034;0.861;0.726;1.10598839050221e-08
"BdiBd21-3.1G0932200";"6";"Early GCs";2.90498997066076e-13;0.736335926976403;0.726;0.598;1.13492148173775e-08
"BdiBd21-3.2G0727500";"6";"Early GCs";2.96348976797025e-13;1.08301637761266;0.488;0.338;1.15777618255062e-08
"BdiBd21-3.2G0176000";"6";"Early GCs";3.14688861618874e-13;-2.0670427628885;0.084;0.264;1.22942644457262e-08
"BdiBd21-3.1G0304500";"6";"Early GCs";3.27729138600359e-13;0.534728034721223;0.819;0.703;1.28037219868388e-08
"BdiBd21-3.4G0571200";"6";"Early GCs";3.42379704089393e-13;-0.992089461422513;0.467;0.597;1.33760902793644e-08
"BdiBd21-3.4G0050300";"6";"Early GCs";3.42516882929393e-13;-1.43362501647018;0.12;0.314;1.33814495822855e-08
"BdiBd21-3.5G0116200";"6";"Early GCs";3.45289531813721e-13;-1.59309963376597;0.111;0.302;1.34897714288984e-08
"BdiBd21-3.3G0593500";"6";"Early GCs";3.57080996068169e-13;1.0377049255368;0.389;0.234;1.39504403543912e-08
"BdiBd21-3.3G0696400";"6";"Early GCs";3.58447830428114e-13;-0.665955170780933;0.687;0.791;1.40038398391656e-08
"BdiBd21-3.1G0934700";"6";"Early GCs";3.6054114398411e-13;-1.59418024923704;0.214;0.408;1.40856214131712e-08
"BdiBd21-3.5G0029800";"6";"Early GCs";3.64803501321445e-13;-1.94730803808046;0.175;0.365;1.42521431896262e-08
"BdiBd21-3.2G0163000";"6";"Early GCs";3.67581888470832e-13;-1.87394563127206;0.367;0.526;1.43606892187785e-08
"BdiBd21-3.2G0239000";"6";"Early GCs";4.23511134151052e-13;-0.975539973630339;0.551;0.638;1.65457329890133e-08
"BdiBd21-3.1G0851200";"6";"Early GCs";4.47443854823414e-13;-0.820623626540585;0.515;0.66;1.74807365202411e-08
"BdiBd21-3.3G0731500";"6";"Early GCs";4.9291894593961e-13;-2.22449275431928;0.127;0.306;1.92573573799687e-08
"BdiBd21-3.3G0678500";"6";"Early GCs";5.29139100211365e-13;-1.7036299099645;0.244;0.418;2.06724063670576e-08
"BdiBd21-3.2G0715700";"6";"Early GCs";5.35968206553461e-13;-2.24977896195106;0.133;0.306;2.09392058936306e-08
"BdiBd21-3.4G0563700";"6";"Early GCs";5.75979321378356e-13;-1.69093196412389;0.163;0.354;2.25023601276096e-08
"BdiBd21-3.2G0354000";"6";"Early GCs";6.13093536414846e-13;1.10219495618469;0.392;0.234;2.39523382806552e-08
"BdiBd21-3.3G0543800";"6";"Early GCs";6.1350255691542e-13;-0.652053006612293;0.852;0.837;2.39683178935716e-08
"BdiBd21-3.3G0785300";"6";"Early GCs";6.15678671392859e-13;-1.67349022832522;0.181;0.351;2.40533343339762e-08
"BdiBd21-3.1G0663100";"6";"Early GCs";6.45544073656197e-13;0.42709571131338;0.916;0.791;2.52201158696003e-08
"BdiBd21-3.3G0695800";"6";"Early GCs";6.93959653647373e-13;1.26669344876138;0.319;0.174;2.71116157486956e-08
"BdiBd21-3.4G0385300";"6";"Early GCs";7.16654485158989e-13;-1.37399418067453;0.157;0.353;2.79982574261914e-08
"BdiBd21-3.1G0205700";"6";"Early GCs";7.24526196906142e-13;-1.32439751068969;0.114;0.31;2.83057894607292e-08
"BdiBd21-3.3G0070400";"6";"Early GCs";7.32981814836104e-13;-0.817741965998156;0.539;0.7;2.86361335420169e-08
"BdiBd21-3.1G0083200";"6";"Early GCs";7.40115732470138e-13;-2.4558717657601;0.081;0.257;2.89148414361434e-08
"BdiBd21-3.4G0065700";"6";"Early GCs";7.74534160154981e-13;-1.98216806471786;0.16;0.345;3.02595005689348e-08
"BdiBd21-3.1G1003900";"6";"Early GCs";7.97951409208067e-13;1.20081508447894;0.419;0.269;3.11743656549408e-08
"BdiBd21-3.3G0227000";"6";"Early GCs";8.02122684724715e-13;1.0370495013222;0.476;0.33;3.13373290468252e-08
"BdiBd21-3.2G0469700";"6";"Early GCs";8.10745769760481e-13;-2.19959400214303;0.238;0.376;3.16742157330025e-08
"BdiBd21-3.2G0338101";"6";"Early GCs";8.16871456118639e-13;1.16615377313586;0.355;0.209;3.1913534047643e-08
"BdiBd21-3.4G0591100";"6";"Early GCs";8.26760012677172e-13;0.704791709802015;0.663;0.522;3.22998601752717e-08
"BdiBd21-3.1G0061200";"6";"Early GCs";8.55704425635906e-13;-0.855599785449354;0.503;0.644;3.34306605007436e-08
"BdiBd21-3.5G0256700";"6";"Early GCs";8.57042265938862e-13;1.58827582860094;0.328;0.193;3.34829272456994e-08
"BdiBd21-3.3G0167400";"6";"Early GCs";8.92427012898701e-13;-1.56444047995637;0.087;0.268;3.48653385399264e-08
"BdiBd21-3.3G0106500";"6";"Early GCs";9.16531981276073e-13;-1.15371684478578;0.235;0.429;3.58070714444936e-08
"BdiBd21-3.1G0401600";"6";"Early GCs";9.36439150115711e-13;-1.45055076194404;0.154;0.345;3.65848047167206e-08
"BdiBd21-3.5G0135900";"6";"Early GCs";9.83771806861649e-13;-1.45968854847405;0.301;0.472;3.84339969504709e-08
"BdiBd21-3.3G0018900";"6";"Early GCs";9.92051397598052e-13;-0.886244742641471;0.581;0.67;3.87574640013607e-08
"BdiBd21-3.2G0432800";"6";"Early GCs";9.96676629944752e-13;-0.851887352143807;0.723;0.738;3.89381625786816e-08
"BdiBd21-3.1G0439300";"6";"Early GCs";1.00605172813769e-12;-0.699351149242992;0.66;0.778;3.93044289148831e-08
"BdiBd21-3.1G0055000";"6";"Early GCs";1.02788036338439e-12;0.960757002161026;0.464;0.316;4.01572300367013e-08
"BdiBd21-3.1G0945300";"6";"Early GCs";1.02890248663808e-12;-1.66216659114429;0.169;0.359;4.01971623479767e-08
"BdiBd21-3.4G0347233";"6";"Early GCs";1.19387502422867e-12;-0.961371547526166;0.753;0.757;4.66423094465656e-08
"BdiBd21-3.2G0767100";"6";"Early GCs";1.2097469907956e-12;0.887897453544055;0.705;0.556;4.72623954364027e-08
"BdiBd21-3.2G0087500";"6";"Early GCs";1.21699597725264e-12;0.163293409567198;0.711;0.541;4.75455988393063e-08
"BdiBd21-3.4G0222400";"6";"Early GCs";1.23938533328467e-12;1.55121071800848;0.25;0.123;4.84203062007655e-08
"BdiBd21-3.4G0097000";"6";"Early GCs";1.23949556385429e-12;-0.68427927118089;0.801;0.834;4.84246126886594e-08
"BdiBd21-3.1G0354400";"6";"Early GCs";1.24980782150978e-12;0.656743580546128;0.708;0.563;4.88274919707442e-08
"BdiBd21-3.1G0871900";"6";"Early GCs";1.25144460661156e-12;1.11218501891954;0.464;0.312;4.88914378911004e-08
"BdiBd21-3.5G0152000";"6";"Early GCs";1.2517495197598e-12;0.838948619141161;0.575;0.434;4.89033502379757e-08
"BdiBd21-3.2G0165900";"6";"Early GCs";1.34569889816041e-12;0.838412995446105;0.518;0.36;5.25737645533309e-08
"BdiBd21-3.1G0853200";"6";"Early GCs";1.36910363160691e-12;1.3375897147225;0.355;0.215;5.34881406796186e-08
"BdiBd21-3.1G0288700";"6";"Early GCs";1.39478205064469e-12;0.374903832581152;0.967;0.892;5.44913451545868e-08
"BdiBd21-3.3G0708100";"6";"Early GCs";1.40849398525183e-12;0.393796678275032;0.937;0.886;5.50270430158183e-08
"BdiBd21-3.3G0490200";"6";"Early GCs";1.48127769455146e-12;-1.51154107976653;0.102;0.287;5.78705569707366e-08
"BdiBd21-3.1G1042500";"6";"Early GCs";1.49375777627223e-12;-0.759827475720918;0.569;0.679;5.83581288034033e-08
"BdiBd21-3.3G0449600";"6";"Early GCs";1.53898578067627e-12;-1.96993735732738;0.117;0.295;6.01250964794607e-08
"BdiBd21-3.1G0218100";"6";"Early GCs";1.58464738852171e-12;0.669082491303256;0.605;0.472;6.19090041747661e-08
"BdiBd21-3.1G0906300";"6";"Early GCs";1.5876002041767e-12;1.19698007669182;0.455;0.321;6.20243647767755e-08
"BdiBd21-3.4G0462100";"6";"Early GCs";1.62115065351822e-12;1.47280006474618;0.289;0.155;6.333511373165e-08
"BdiBd21-3.1G0272600";"6";"Early GCs";1.62635877035659e-12;-0.901976851695393;0.533;0.665;6.35385844402912e-08
"BdiBd21-3.2G0619300";"6";"Early GCs";1.7376581927404e-12;-1.33774082319052;0.214;0.399;6.78868302739821e-08
"BdiBd21-3.2G0301400";"6";"Early GCs";1.83283723188899e-12;-0.90728508796874;0.792;0.765;7.16052849754389e-08
"BdiBd21-3.5G0138100";"6";"Early GCs";1.89152684458859e-12;1.30395760247173;0.319;0.179;7.3898170764387e-08
"BdiBd21-3.4G0488100";"6";"Early GCs";1.90524211142936e-12;-1.06167244514619;0.395;0.554;7.44339988093222e-08
"BdiBd21-3.3G0063600";"6";"Early GCs";1.91005780481856e-12;-1.31351167467587;0.22;0.417;7.46221383186514e-08
"BdiBd21-3.1G0429800";"6";"Early GCs";1.92586573869725e-12;-1.3198892905125;0.105;0.291;7.52397226794242e-08
"BdiBd21-3.3G0650800";"6";"Early GCs";1.9321763624583e-12;1.09804004897018;0.443;0.304;7.5486266128521e-08
"BdiBd21-3.3G0388800";"6";"Early GCs";1.99550387224094e-12;-1.61213602202209;0.099;0.28;7.79603452807091e-08
"BdiBd21-3.3G0223200";"6";"Early GCs";2.13546916656556e-12;-0.945939391531393;0.569;0.669;8.34285093993833e-08
"BdiBd21-3.3G0320000";"6";"Early GCs";2.1545839815543e-12;-1.88269078928913;0.078;0.25;8.41752869913633e-08
"BdiBd21-3.4G0521700";"6";"Early GCs";2.18371744674625e-12;-1.76178613409998;0.105;0.284;8.53134732094825e-08
"BdiBd21-3.2G0094000";"6";"Early GCs";2.20589768731575e-12;1.50027962710585;0.256;0.129;8.61800108480519e-08
"BdiBd21-3.5G0261500";"6";"Early GCs";2.6133649563087e-12;-1.35191602427047;0.223;0.413;1.02098942113068e-07
"BdiBd21-3.3G0685300";"6";"Early GCs";2.61829170546686e-12;-1.61674193731525;0.148;0.334;1.02291420349179e-07
"BdiBd21-3.3G0709500";"6";"Early GCs";2.73076204729269e-12;-1.71305258101275;0.09;0.266;1.06685411663631e-07
"BdiBd21-3.1G0975200";"6";"Early GCs";2.79854415938085e-12;0.418854675420282;0.97;0.891;1.09333523218691e-07
"BdiBd21-3.4G0005300";"6";"Early GCs";2.85393717421909e-12;-2.32867610897503;0.127;0.297;1.11497617522391e-07
"BdiBd21-3.1G0236800";"6";"Early GCs";2.91106261679008e-12;-0.96669019423517;0.383;0.543;1.13729394312755e-07
"BdiBd21-3.1G1000700";"6";"Early GCs";3.08477253351594e-12;0.876368832949294;0.569;0.444;1.20515893339401e-07
"BdiBd21-3.5G0111800";"6";"Early GCs";3.22448045802069e-12;-0.711823782734601;0.777;0.795;1.25974002533952e-07
"BdiBd21-3.1G0413800";"6";"Early GCs";3.46859654065023e-12;0.883439093118225;0.557;0.416;1.35511129650123e-07
"BdiBd21-3.3G0791600";"6";"Early GCs";3.58000745141937e-12;1.12163492849867;0.367;0.221;1.39863731112052e-07
"BdiBd21-3.2G0761800";"6";"Early GCs";3.70946556112378e-12;0.902065095261935;0.524;0.375;1.44921400541984e-07
"BdiBd21-3.3G0616800";"6";"Early GCs";3.84842083586642e-12;1.11786830088371;0.386;0.241;1.50350105215629e-07
"BdiBd21-3.2G0238201";"6";"Early GCs";4.00754569853496e-12;-1.83355523750737;0.142;0.314;1.56566795350364e-07
"BdiBd21-3.1G0616900";"6";"Early GCs";4.03628445329377e-12;0.891890058525697;0.265;0.13;1.57689561021281e-07
"BdiBd21-3.4G0014900";"6";"Early GCs";4.17802264948127e-12;1.25078344630196;0.268;0.137;1.63226988869934e-07
"BdiBd21-3.1G0308500";"6";"Early GCs";4.22031653314654e-12;0.739665025599786;0.645;0.512;1.64879326316969e-07
"BdiBd21-3.4G0508200";"6";"Early GCs";4.25600313138142e-12;0.430229520073665;0.807;0.636;1.66273530336809e-07
"BdiBd21-3.2G0402500";"6";"Early GCs";4.29258422981693e-12;0.961240625227853;0.476;0.333;1.67702680690488e-07
"BdiBd21-3.4G0623500";"6";"Early GCs";4.33863708218396e-12;0.61081107491273;0.744;0.631;1.69501873526763e-07
"BdiBd21-3.5G0324900";"6";"Early GCs";4.48140712696114e-12;1.18621794581221;0.331;0.191;1.75079613636118e-07
"BdiBd21-3.2G0176700";"6";"Early GCs";4.54371188139349e-12;-1.78976587589685;0.19;0.371;1.77513735782281e-07
"BdiBd21-3.2G0049000";"6";"Early GCs";4.54931585148845e-12;-0.959328968055304;0.536;0.646;1.77732671685951e-07
"BdiBd21-3.3G0123800";"6";"Early GCs";4.60555345739831e-12;1.04876295944096;0.479;0.339;1.79929762473637e-07
"BdiBd21-3.2G0669000";"6";"Early GCs";4.934233151723e-12;-1.06061829459399;0.521;0.638;1.92770620771514e-07
"BdiBd21-3.1G0098000";"6";"Early GCs";5.56876093440123e-12;-0.926930451305399;0.494;0.609;2.17560352185187e-07
"BdiBd21-3.5G0191500";"6";"Early GCs";5.59634601387015e-12;-1.37097388823807;0.271;0.452;2.18638046069879e-07
"BdiBd21-3.2G0188400";"6";"Early GCs";5.67477069334208e-12;-1.61460212960995;0.102;0.278;2.21701941447488e-07
"BdiBd21-3.4G0020100";"6";"Early GCs";5.87434668666315e-12;-1.59468741685581;0.117;0.293;2.29498976354556e-07
"BdiBd21-3.1G0860700";"6";"Early GCs";6.23461645548857e-12;-0.833257345942394;0.431;0.612;2.43573995683027e-07
"BdiBd21-3.2G0697500";"6";"Early GCs";6.5521150389868e-12;1.26743074675596;0.352;0.211;2.55978030343136e-07
"BdiBd21-3.1G0191800";"6";"Early GCs";6.96611661142892e-12;-1.5253043219797;0.093;0.265;2.72152243775305e-07
"BdiBd21-3.1G1043000";"6";"Early GCs";7.26852043757589e-12;-0.977306006845294;0.587;0.722;2.83966556455215e-07
"BdiBd21-3.1G0342900";"6";"Early GCs";7.69807531967776e-12;-1.28956693990816;0.172;0.359;3.00748406589171e-07
"BdiBd21-3.1G0975700";"6";"Early GCs";8.22429606324547e-12;0.580280653358463;0.735;0.606;3.21306798598874e-07
"BdiBd21-3.1G0242600";"6";"Early GCs";8.56657558743565e-12;1.1098759929394;0.256;0.127;3.34678975049936e-07
"BdiBd21-3.3G0729700";"6";"Early GCs";9.18669511989326e-12;-1.97842564736018;0.169;0.35;3.5890580494399e-07
"BdiBd21-3.4G0513500";"6";"Early GCs";9.27331064805473e-12;-1.28962342941211;0.238;0.426;3.62289700398202e-07
"BdiBd21-3.3G0184700";"6";"Early GCs";9.77866892700201e-12;0.681195798470758;0.648;0.506;3.82033037640114e-07
"BdiBd21-3.2G0698300";"6";"Early GCs";9.87061148437450e-12;-1.03582908178315;0.349;0.514;3.85625049471543e-07
"BdiBd21-3.3G0692900";"6";"Early GCs";9.99030742202118e-12;0.485760057902383;0.569;0.397;3.90301330363524e-07
"BdiBd21-3.3G0356700";"6";"Early GCs";1.05507001568255e-11;-1.41153343701177;0.108;0.285;4.1219475372686e-07
"BdiBd21-3.3G0705800";"6";"Early GCs";1.06247489420875e-11;0.656360299796195;0.654;0.526;4.15087691669474e-07
"BdiBd21-3.4G0423900";"6";"Early GCs";1.06472610102275e-11;0.994645961221499;0.377;0.227;4.15967193147567e-07
"BdiBd21-3.4G0583300";"6";"Early GCs";1.09079862631167e-11;-1.88856857839908;0.093;0.26;4.26153207327441e-07
"BdiBd21-3.4G0102600";"6";"Early GCs";1.09921611569707e-11;1.15125671948856;0.268;0.139;4.29441752080531e-07
"BdiBd21-3.4G0120500";"6";"Early GCs";1.17186660093428e-11;0.819706633664931;0.596;0.474;4.57824843653006e-07
"BdiBd21-3.3G0650700";"6";"Early GCs";1.19037469089159e-11;1.81890203637248;0.25;0.126;4.65055584237526e-07
"BdiBd21-3.3G0210100";"6";"Early GCs";1.22140949357864e-11;1.09972092531277;0.422;0.283;4.77180260951301e-07
"BdiBd21-3.3G0630000";"6";"Early GCs";1.36340514003358e-11;1.02308772044974;0.563;0.434;5.32655120108318e-07
"BdiBd21-3.2G0137000";"6";"Early GCs";1.37992277959294e-11;-1.066098537383;0.31;0.479;5.39108231531369e-07
"BdiBd21-3.1G0687500";"6";"Early GCs";1.5071069648591e-11;-1.15837953380585;0.181;0.368;5.88796549031152e-07
"BdiBd21-3.2G0255000";"6";"Early GCs";1.55390292558241e-11;-1.21052260545017;0.283;0.471;6.07078794966535e-07
"BdiBd21-3.1G0666100";"6";"Early GCs";1.62952415834904e-11;-1.11729369766019;0.166;0.358;6.36622498183803e-07
"BdiBd21-3.2G0084300";"6";"Early GCs";1.6326943704143e-11;-0.929636883207093;0.328;0.511;6.37861036633457e-07
"BdiBd21-3.3G0721900";"6";"Early GCs";1.65451753226639e-11;-1.99808042739187;0.744;0.735;6.46386909505831e-07
"BdiBd21-3.2G0680700";"6";"Early GCs";1.6551065404892e-11;-1.46314392048538;0.184;0.368;6.4661702323832e-07
"BdiBd21-3.3G0644000";"6";"Early GCs";1.65963696400142e-11;0.800923316955868;0.575;0.444;6.48386969096077e-07
"BdiBd21-3.2G0268600";"6";"Early GCs";1.68451675662252e-11;-1.50670864594747;0.154;0.334;6.58107006477287e-07
"BdiBd21-3.1G0883700";"6";"Early GCs";1.69602653694948e-11;1.3837144230419;0.274;0.146;6.62603647455423e-07
"BdiBd21-3.4G0437200";"6";"Early GCs";1.72043311889189e-11;0.744800356404038;0.452;0.288;6.72138810888682e-07
"BdiBd21-3.2G0097800";"6";"Early GCs";1.79680397111159e-11;-1.71115500957393;0.108;0.275;7.01975375433876e-07
"BdiBd21-3.3G0553700";"6";"Early GCs";1.84508714972121e-11;-1.2195836000882;0.226;0.408;7.20838647653081e-07
"BdiBd21-3.4G0063500";"6";"Early GCs";1.87678078384158e-11;0.485962210171953;0.883;0.728;7.33220716631229e-07
"BdiBd21-3.2G0668500";"6";"Early GCs";1.89934636811146e-11;1.06818409865443;0.512;0.359;7.42036639093784e-07
"BdiBd21-3.4G0349300";"6";"Early GCs";1.90532886282362e-11;0.610776719951921;0.714;0.569;7.44373880127933e-07
"BdiBd21-3.3G0547800";"6";"Early GCs";1.96118851691815e-11;-1.14574320874691;0.274;0.443;7.66197129789584e-07
"BdiBd21-3.1G0256300";"6";"Early GCs";1.99072727962836e-11;0.83759717716792;0.518;0.378;7.77737333605208e-07
"BdiBd21-3.1G0278600";"6";"Early GCs";2.00937415482392e-11;-0.934374952807667;0.413;0.574;7.85022294806609e-07
"BdiBd21-3.1G0146300";"6";"Early GCs";2.04403858833442e-11;-1.12325365468836;0.566;0.683;7.9856499569049e-07
"BdiBd21-3.3G0410800";"6";"Early GCs";2.19365527705834e-11;1.43936794185321;0.253;0.131;8.57017243641152e-07
"BdiBd21-3.2G0396000";"6";"Early GCs";2.32410308958145e-11;-1.6838587058927;0.289;0.452;9.07980595037682e-07
"BdiBd21-3.5G0186700";"6";"Early GCs";2.46181522916963e-11;1.39247713951581;0.319;0.184;9.61781973731991e-07
"BdiBd21-3.1G0243900";"6";"Early GCs";2.46428410421192e-11;1.09723276991299;0.343;0.204;9.62746513833512e-07
"BdiBd21-3.1G0889100";"6";"Early GCs";2.49435437340636e-11;-1.03440059490075;0.196;0.381;9.74494366602395e-07
"BdiBd21-3.1G0894300";"6";"Early GCs";2.52088528016235e-11;-2.57319179008178;0.196;0.359;9.84859461253828e-07
"BdiBd21-3.5G0205700";"6";"Early GCs";2.56993008333151e-11;-1.66503830142301;0.13;0.303;1.00402028495596e-06
"BdiBd21-3.1G0406000";"6";"Early GCs";2.74112922614843e-11;0.646918129925248;0.708;0.593;1.07090436607167e-06
"BdiBd21-3.2G0783100";"6";"Early GCs";2.77944837698901e-11;-1.19751383056951;0.298;0.471;1.08587489192207e-06
"BdiBd21-3.3G0763600";"6";"Early GCs";2.9139444678348e-11;1.22782380382756;0.277;0.151;1.1384198246937e-06
"BdiBd21-3.1G0087601";"6";"Early GCs";2.93537500341892e-11;-0.912205182477751;0.488;0.599;1.1467923063357e-06
"BdiBd21-3.3G0620500";"6";"Early GCs";3.05384971927546e-11;-1.26071556551276;0.548;0.656;1.19307800832653e-06
"BdiBd21-3.1G0176300";"6";"Early GCs";3.08019003450063e-11;0.851355020452752;0.352;0.203;1.20336864267871e-06
"BdiBd21-3.4G0048600";"6";"Early GCs";3.11760814425531e-11;-1.9529353789518;0.127;0.292;1.21798714979767e-06
"BdiBd21-3.3G0154800";"6";"Early GCs";3.24911749398802e-11;0.892475447796669;0.527;0.4;1.26936522255124e-06
"BdiBd21-3.3G0620800";"6";"Early GCs";3.58771756335286e-11;-1.28849726802119;0.16;0.34;1.4016494976507e-06
"BdiBd21-3.3G0217700";"6";"Early GCs";3.58805932327684e-11;-0.708394224354151;0.807;0.786;1.40178301641779e-06
"BdiBd21-3.1G0184600";"6";"Early GCs";3.68108001978937e-11;-1.16862593109223;0.133;0.312;1.43812434213131e-06
"BdiBd21-3.2G0784300";"6";"Early GCs";3.76095376428753e-11;0.813775310360398;0.346;0.198;1.46932941663185e-06
"BdiBd21-3.1G0500500";"6";"Early GCs";4.20564928490121e-11;0.376965617704479;0.458;0.285;1.6430630626252e-06
"BdiBd21-3.3G0321900";"6";"Early GCs";4.37486283524827e-11;-1.15416651665906;0.181;0.365;1.70917141247479e-06
"BdiBd21-3.2G0629300";"6";"Early GCs";4.50832431847766e-11;-1.23169235022783;0.181;0.355;1.76131214474285e-06
"BdiBd21-3.3G0513100";"6";"Early GCs";4.56264279393378e-11;1.56366457311134;0.28;0.159;1.78253328673405e-06
"BdiBd21-3.2G0234600";"6";"Early GCs";4.58327768636505e-11;0.638595706759657;0.669;0.554;1.7905949265091e-06
"BdiBd21-3.3G0320100";"6";"Early GCs";4.60693339742714e-11;-1.45364275531907;0.142;0.316;1.79983673970683e-06
"BdiBd21-3.2G0604400";"6";"Early GCs";4.65343756368634e-11;1.02188047140082;0.328;0.19;1.81800498738098e-06
